ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	12132.5	16401.4	12067	16180.6	957.91669	17040.52734	391.89761	0.64836	1.53953	322.41702	23797.81055	3861	2	19	1	835.272	835.272	3067.29492	5.57189	12132.5	16401.4	12488.7676738506	16180.9456282728
405/561	12145.5	16364.1	12079.8	16143.9	905.73059	8569.64453	392.68286	0.12844	1.81671	361.94934	15366.37598	3899	1	1	1	804.168	804.168	1542.53602	8.14067	12145.5	16364.1	12501.7445274171	16144.1712243828
405/561	12162.7	16414.4	12096.5	16193.2	355.25171	2881.58472	363.58643	0.52791	1.74288	367.45728	7916.875	3957	1	66	1	839.808	839.808	518.68525	18.19638	12162.7	16414.4	12518.7144618082	16193.3576605506
405/561	12128.4	16421.5	12061.5	16198.7	813.5553	7482.59375	387.16187	0.31603	1.85003	404.65112	11735.06836	4044	1	47	1	806.76	806.76	1346.86687	9.20268	12128.4	16421.5	12484.1193633948	16198.6873148024
405/561	12146	16394.5	12077	16168.2	1055.68701	14913.56543	388.43719	0.32455	1.62579	437.63971	22903.63477	4141	2	19	1	828.144	828.144	2684.44178	6.73401	12146	16394.5	12500.0708053936	16167.9973890831
405/561	11971.3	16773.4	11902.2	16547	391.48135	3219.51245	366.09985	0.00551	1.55	151.79196	6683.83496	4143	1	67	1	859.248	859.248	579.51224	12.29064	11971.3	16773.4	12325.2801134761	16546.7934730889
405/561	12113.4	16469.4	12041.3	16238.6	1206.33984	10307.0166	373.15707	0.01854	1.61188	465.18256	15510.4043	4216	1	8	1	844.992	844.992	1855.26299	6.98699	12113.4	16469.4	12464.7198584855	16238.2505393001
405/561	12138.7	16417.6	12066.2	16186.2	610.60669	23487.53125	386.61493	0.2972	1.83923	414.7345	41405.73438	4225	4	15	1	808.056	808.056	4227.75562	5.67588	12138.7	16417.6	12489.6617448566	16185.8329173262
405/561	12123	16468.7	12048.9	16234.8	934.47314	12885.81641	375.0928	0.50759	1.83619	376.08221	18027.14453	4265	2	37	1	820.368	820.368	2319.44695	6.82726	12123	16468.7	12472.5479065056	16234.3545974419
405/561	12132	16450	12055.3	16212.7	668.29376	10523.3457	369.0722	0.93024	1.96313	298.97644	25708.33984	4355	2	16	1	815.184	815.184	1894.20223	7.2946	12132	16450	12479.3667702158	16212.0783777024
405/561	12157.1	16439.6	12078.9	16200.7	421.96939	12073.3125	395.88754	1.29081	1.35774	223.72101	19081.60547	4431	2	15	1	857.952	857.952	2173.19625	6.68434	12157.1	16439.6	12503.320477349	16199.9295699223
405/561	12133.6	16406	12054.3	16165.8	840.99359	6697.90186	360.27414	0.39397	1.6524	445.54651	13300.26563	4490	1	0	1	852.768	852.768	1205.62233	9.25457	12133.6	16406	12478.9950657812	16164.914048093
405/561	12028.2	16601.7	11949.6	16362.1	408.40524	3588.24854	378.40393	0.55425	1.45837	257.52484	8710.81836	4524	1	11	1	859.896	859.896	645.88474	14.08322	12028.2	16601.7	12374.4533031829	16361.1474761914
405/561	12064.1	16516.2	11986.4	16277.4	442.5712	3834.59229	375.77515	0.02954	1.63165	153.81548	9249.75977	4544	1	10	1	840.456	840.456	690.22661	11.1913	12064.1	16516.2	12411.3463840074	16276.4083162493
405/561	12178.1	16422.2	12100.6	16183.7	265.79834	6222.1665	334.19522	1.41257	1.81962	244.77251	12870.1543	4549	3	22	1	859.248	859.248	1119.98997	10.36247	12178.1	16422.2	12525.5696542135	16182.6985262638
405/561	12042.8	16622.8	11966.7	16385.6	439.5094	4166.70361	393.07214	0.76544	1.50884	295.13	7699.05518	4582	1	25	1	837.864	837.864	750.00665	13.87437	12042.8	16622.8	12391.823237574	16384.5339123593
405/561	12172.3	16476.8	12096.4	16239.7	533.91528	9447.50684	374.05978	0.84425	1.96591	193.21609	14035.91406	4584	2	22	1	810	810	1700.55123	7.11905	12172.3	16476.8	12521.5325456564	16238.6299963651
405/561	12136	16526.9	12065.8	16295.2	360.1792	6509.5332	361.21808	0.38053	1.65661	241.15167	14823.45703	4733	2	18	1	851.472	851.472	1171.71598	9.779	12136	16526.9	12491.625997799	16293.8382547962
405/561	12116.5	16465.1	12046.2	16233.5	669.24731	18715.96094	382.41803	0.57515	1.48745	345.42889	30090.69922	4735	4	32	1	851.472	851.472	3368.87297	6.34083	12116.5	16465.1	12472.0353058814	16232.134338802
405/561	12163.8	16409.2	12094.2	16178.3	609.11359	5677.75781	389.76187	1.05902	1.38292	244.57542	10534.32227	4773	1	10	1	859.896	859.896	1021.99641	9.94262	12163.8	16409.2	12520.212159448	16176.859934912
405/561	12137.2	16422.4	12068.2	16192	735.62146	7394.35742	404.74646	1.21464	1.44838	265.05722	11096.16992	4806	1	18	1	833.976	833.976	1330.98434	8.75579	12137.2	16422.4	12494.3657428084	16190.4953210075
405/561	12136.6	16368.4	12068.1	16138.6	822.20959	8164.20801	402.27756	0.7441	1.58034	379.44214	12843.45508	4837	1	56	1	819.072	819.072	1469.55744	8.92943	12136.6	16368.4	12494.4100180864	16137.0346230972
405/561	12134.8	16417.8	12067.1	16188.8	897.1463	16231.35156	406.00366	1.35056	1.41529	417.27936	25277.58203	4881	2	52	1	837.864	837.864	2921.64328	6.64364	12134.8	16417.8	12493.6147959003	16187.1484712245
405/561	12189.4	16408.4	12121.9	16179.7	675.4472	17501.11523	390.57166	0.14134	1.70616	342.45438	30888.03906	4895	3	20	1	817.128	817.128	3150.20074	6.27344	12189.4	16408.4	12548.4799524775	16178.021059265
405/561	12166.3	16416.3	12098.9	16187.7	581.65546	4279.55811	346.27936	1.3178	1.92145	299.40558	10332.47461	4948	1	18	1	839.808	839.808	770.32046	11.03208	12166.3	16416.3	12525.7266166624	16185.9172854184
405/561	12006.4	16220.5	12006.4	16220.5	1144.22937	11777.06543	409.56424	0.72551	1.62979	242.24339	22552.20703	27	1	27	1	840.816	840.816	2119.87178	6.12527	12006.4	16220.5	12383.8269879805	16193.4647037917
405/561	12023.5	16242	12023.5	16242	591.41998	37493.09766	394.86041	0.28071	1.68644	320.40515	64550.95313	78	3	45	1	850.536	850.536	6748.75758	3.42793	12023.5	16242	12401.164344083	16214.8648459393
405/561	12026.6	16105.1	12024.3	16102.8	701.73029	10021.16602	407.72018	0.27231	1.76477	254.62068	19511.08594	161	2	10	1	829.152	829.152	1803.80988	8.48108	12026.6	16105.1	12402.3506295046	16075.5023321795
405/561	12035.4	16117.4	12029	16111.1	992.74713	17090.65234	413.1456	1.09611	1.5368	409.21936	26146.73047	265	2	26	1	847.944	847.944	3076.31742	6.50822	12035.4	16117.4	12407.5346497921	16083.5987004804
405/561	12050.6	16072	12042.8	16063.4	791.6441	7411.40967	390.61188	0.21638	1.67986	498.82425	13869.39941	309	1	61	1	855.72	855.72	1334.05374	10.10766	12050.6	16072	12421.539427606	16035.8125486078
405/561	12021.2	16189.1	12013.6	16175.1	885.03949	8955.63672	406.09436	0.60284	1.6489	439.01285	13886.84375	355	1	10	1	842.76	842.76	1612.01461	8.80787	12021.2	16189.1	12392.5535135024	16147.4224807409
405/561	11993.3	16107.6	11986.2	16074.7	891.60254	7701.43604	375.19778	0.90069	1.99793	575.70996	15000.99805	525	1	17	1	842.76	842.76	1386.25849	9.61308	11993.3	16107.6	12365.9447005106	16046.6896212328
405/561	11989.7	16092.6	11982.4	16057.2	1335.49133	17628.73047	427.11987	1.30169	1.54884	493.97845	28215.83984	570	2	13	1	829.8	829.8	3173.17148	7.14595	11989.7	16092.6	12362.3541323658	16029.1015113631
Bead Drift Correction	11940.3	16076.3	11932.8	16038.9	354.56412	3053.75903	374.65369	1.17819	2.11167	202.02553	4982.46729	607	1	14	1	834.984	834.984	549.67663	14.59561	11940.3	16076.3	12312.9263318911	16010.7290654701
405/561	12038.6	16129	12030.9	16087.8	869.73517	13523.39746	380.88055	0.55896	1.90027	273.15491	22849.40039	678	2	15	1	844.704	844.704	2434.21154	6.09737	12038.6	16129	12411.3567688181	16059.4900476756
405/561	12108.5	16526.5	12100.7	16480.6	204.16554	1797.42651	378.78641	1.4261	2.24571	374.4335	4004.23242	773	1	43	1	822.024	822.024	323.53677	30.49122	12108.5	16526.5	12481.5989027345	16452.1040379505
405/561	12081.1	16133.1	12073.3	16082	806.17413	7125.54297	379.53741	1.07897	2.10225	381.06039	12330.70313	880	1	29	1	831.096	831.096	1282.59773	9.09715	12081.1	16133.1	12454.6968851456	16053.2945322601
Bead Drift Correction	12030.6	16537.7	12022.8	16485.1	124.08418	1175.67603	392.95758	0.6251	2.00195	254.09398	3202.18677	910	1	23	1	824.616	824.616	211.62168	41.04577	12030.6	16537.7	12404.3365063824	16456.3357923469
405/561	12037.3	16155.5	12027.7	16091.9	636.22333	5739.7417	383.44357	1.26948	2.20587	399.90659	12023.61621	1084	1	7	1	820.08	820.08	1033.15351	11.26843	12037.3	16155.5	12410.0463095556	16062.7951008505
405/561	12130.4	16141.9	12115.5	16071.2	502.7124	5101.58447	406.67999	0.18305	1.91237	529.57068	11392.66895	1233	1	33	1	817.488	817.488	918.28521	15.38931	12130.4	16141.9	12498.5397616981	16041.8033592817
405/561	12084.6	16193.5	12069.3	16122.4	456.11603	7147.20508	408.77927	0.45786	1.71017	509.94238	13102.93164	1242	2	34	1	833.04	833.04	1286.49691	14.96399	12084.6	16193.5	12452.3816480691	16092.9857373077
405/561	12080	16165.1	12059.3	16084.5	552.08911	6243.76514	429.31763	1.19301	1.58848	464.15262	10887.80762	1397	1	21	1	822.672	822.672	1123.87772	13.43854	12080	16165.1	12443.1030244591	16054.7822477562
405/561	12087.2	16221	12065.9	16139	679.62756	14546.03516	413.86417	0.71261	1.65669	411.81165	28599.80273	1416	2	23	1	833.04	833.04	2618.28633	7.48652	12087.2	16221	12449.7914512423	16109.2450458112
405/561	12054.1	16218.6	12032.6	16136.3	1005.8526	21724.43555	401.26666	0.31104	1.93074	527.21954	41526.88281	1422	2	11	1	821.376	821.376	3910.3984	5.52804	12054.1	16218.6	12416.5193754897	16106.5332978286
405/561	12161.5	16363.4	12138.9	16278.6	315.52582	2564.40259	363.94495	1.16981	2.02558	592.46185	7952.53223	1456	1	77	1	851.184	851.184	461.59247	24.78853	12161.5	16363.4	12522.9776128914	16248.766725927
405/561	12115.7	16638.3	12091.8	16550.4	403.52408	4334.12451	418.38492	0.34555	1.79137	507.61673	9132.0498	1499	1	45	1	814.896	814.896	780.14241	18.45855	12115.7	16638.3	12476.077736664	16520.4825320514
405/561	12078	16207.8	12053.9	16119.7	789.08795	21549.59766	426.06412	0.92067	1.65151	457.89819	56375.14063	1508	3	44	1	819.432	819.432	3878.92758	6.7406	12078	16207.8	12438.2196230351	16089.7649100775
405/561	12042.7	16337.2	12015.5	16244.7	632.49292	9609.83691	410.08951	0.3591	1.74865	393.18457	18417.64063	1738	2	13	1	827.856	827.856	1729.77064	10.36952	12042.7	16337.2	12400.8900525169	16214.314570743
405/561	12088.6	16221.3	12057	16112	1414.64478	14896.34277	414.26303	1.24031	1.50046	563.26166	21583.87305	1988	1	10	1	851.832	851.832	2681.3417	6.49976	12088.6	16221.3	12443.5535628232	16081.1250714665
405/561	12170.1	16187.7	12134.2	16067.4	479.58456	4315.01025	382.92908	1.22282	2.18331	448.42828	9603.78223	2119	1	12	1	822.024	822.024	776.70185	15.04131	12170.1	16187.7	12521.3632422237	16036.2685738456
405/561	12152.1	16232.9	12116.1	16110.3	865.62958	9348.78809	419.53836	1.37133	1.49189	486.14478	15770.01367	2144	1	10	1	846.648	846.648	1682.78186	9.27805	12152.1	16232.9	12503.3795932543	16079.1196239179
405/561	12072	16252.8	12035.8	16126.3	658.05261	6932.49023	414.35669	0.65566	1.67667	502.05765	7119.21387	2187	1	31	1	830.448	830.448	1247.84824	11.87198	12072	16252.8	12423.279717027	16095.0354300424
405/561	12081.4	16177.6	12044.6	16040.2	1080.90967	12081.43848	426.80026	1.37859	1.52618	563.59937	17249.14453	2308	1	2	1	833.04	833.04	2174.65893	8.09573	12081.4	16177.6	12432.6428560153	16008.6985123925
405/561	12137	16418.6	12096.5	16256.3	652.66833	9071.98438	375.50415	0.63885	1.89242	618.70654	27019.19922	2610	2	11	1	851.184	851.184	1632.95719	11.16518	12137	16418.6	12485.9483764653	16224.2071972664
405/561	12095.2	16294.1	12054.4	16129.7	454.57034	4197.20459	387.91766	0.48558	1.91906	450.03592	10751.02832	2637	1	56	1	836.28	836.28	755.49683	15.79732	12095.2	16294.1	12443.9740355784	16097.5543313446
405/561	12127.9	16235.8	12083.9	16060.7	755.26886	25577.36719	411.40927	0.04865	1.85618	627.47852	31364.26367	2795	3	3	1	816.84	816.84	4603.92609	6.1415	12127.9	16235.8	12474.209374092	16028.2449678018
405/561	12180.7	16431.9	12130.9	16237.4	503.61499	7678.86523	397.24722	0.64036	2.03042	497.3334	16019.17383	3057	2	46	1	818.136	818.136	1382.19574	13.15662	12180.7	16431.9	12522.428732893	16204.43197256
405/561	12221.9	16278.7	12171.1	16080.2	715.15405	6461.58545	383.73358	0.51034	1.90109	721.78577	10839.11816	3112	1	52	1	842.112	842.112	1163.08538	12.6924	12221.9	16278.7	12562.8847051604	16047.1242827191
405/561	12041.8	16584.3	11988.3	16375.2	168.65793	1792.49658	416.18442	0.79745	1.64255	530.64191	5371.95508	3397	1	38	1	831.744	831.744	322.64938	42.75094	12041.8	16584.3	12381.4111069096	16341.5662535439
405/561	12148.3	16354.7	12093.9	16141.7	599.26025	15024.09766	410.00717	0.41078	1.73165	526.69244	29645.17773	3470	2	21	1	829.8	829.8	2704.33758	7.82472	12148.3	16354.7	12487.350851919	16107.9233197551
405/561	12213.4	16266.9	12158.8	16053.3	708.04272	6476.00977	386.086	0.67601	1.98099	653.75226	13169.36133	3482	1	15	1	833.04	833.04	1165.68176	12.3173	12213.4	16266.9	12552.3067004137	16019.4998237898
405/561	12149.9	16437.9	12088.4	16217.2	313.51639	2980.96826	393.64847	0.67269	2.02376	267.64731	5328.97168	3642	1	43	1	822.024	822.024	536.57429	17.95534	12149.9	16437.9	12482.6513470098	16183.0865442529
405/561	12218.1	16653.9	12152.5	16433.5	139.71077	1278.03979	386.11557	0.36421	1.86118	311.87823	7232.00439	3885	1	58	1	842.76	842.76	230.04716	40.20058	12218.1	16653.9	12547.8822790275	16398.910750956
405/561	12176	16274.6	12109.6	16052.8	504.99557	4724.10547	390.45956	0.76828	2.04292	513.88727	9201.86621	3991	1	11	1	823.968	823.968	850.33898	15.15066	12176	16274.6	12505.4756073974	16018.0032032628
405/561	12184.6	16287.1	12117.7	16064.2	795.66968	7783.16455	399.27466	0.15833	1.86605	441.96072	11380.21484	4047	1	36	1	829.152	829.152	1400.96962	9.64861	12184.6	16287.1	12513.836233706	16029.2935554248
405/561	12113	16340.8	12045.9	16117.7	772.17334	8503.56152	423.64597	1.48485	1.48153	429.26981	11422.36133	4058	1	32	1	843.408	843.408	1530.64107	9.78814	12113	16340.8	12442.0874281595	16082.7720174567
405/561	12199.5	16433.2	12124.9	16197.4	450.4093	4104.01514	385.35486	0.08859	1.7526	536.43628	10364.06348	4616	1	40	1	853.776	853.776	738.72272	17.0952	12199.5	16433.2	12523.6843831632	16161.3794550714
405/561	12215.5	16384	12142	16149.2	929.68066	8909.3252	395.19873	0.33518	1.66997	623.01978	20106.05469	4641	1	11	1	851.832	851.832	1603.67854	9.53194	12215.5	16384	12540.9007341938	16113.1305051438
405/561	12184.1	16301.7	12114.6	16070.8	914.06177	9705.96484	415.99838	0.96292	1.59201	560.63989	14006.71582	4777	1	75	1	838.224	838.224	1747.07367	9.30915	12184.1	16301.7	12514.1336838004	16034.4642175373
405/561	11989	16717.6	11921.5	16488.9	514.3999	4289.63135	368.65454	0.82536	1.91489	467.04578	12135.29102	4898	1	7	1	855.72	855.72	772.13364	14.36554	11989	16717.6	12321.5968227887	16452.3272998875
405/561	12212.5	16409.5	12145	16180.9	672.71466	17877.29883	389.3201	0.48053	1.9259	476.54092	36986.44922	4899	3	18	1	834.336	834.336	3217.91379	6.88649	12212.5	16409.5	12545.1014768299	16144.3253418904
405/561	12150.2	16338	12082.8	16109.4	512.55975	4639.75977	384.09222	0.16617	1.77234	437.74701	8706.3291	4938	1	79	1	853.128	853.128	835.15676	14.04927	12150.2	16338	12483.0829844377	16072.7489800032
405/561	11628.3	16236.6	11599.9	16134.3	1119.55066	20360.25	425.35165	0.98785	1.62922	837.38879	40609.35156	1903	2	29	1	858.672	858.672	3664.845	7.61222	11628.3	16236.6	12559.5608775066	16093.7036158343
405/561	11661.9	16272	11623.4	16123.3	541.68176	10078.01563	389.77478	1.16912	2.19854	573.00232	32583.04883	2439	2	57	1	850.248	850.248	1814.04281	10.52493	11661.9	16272	12585.5554436033	16081.6541293854
405/561	11634.8	17021.5	11587.1	16835.2	144.03453	1320.58105	386.55319	0.96587	2.09876	538.08118	5352.68213	2958	1	31	1	859.968	859.968	237.70459	50.11401	11634.8	17021.5	12551.6708909992	16792.5379288872
