ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	17151.1	24865.9	17090	24731	112.89997	6998.7749	404.69183	1.18326	0.65138	190.91898	6564.38379	101588	4	1	1	228	228	1259.77948	13.28757	17151.1	24865.9	17013.7002987512	24803.7465850059
405/561	17078.9	24899.3	17017.8	24764.4	195.17805	1917.36206	400.12585	1.34995	0.6396	183.39365	2701.82373	101601	1	61	1	222	222	345.12517	23.61079	17078.9	24899.3	16941.4971549243	24837.1653876629
405/561	17361.3	24906.8	17300.2	24771.8	54.6986	2352.03394	437.7366	1.42605	0.91886	164.83081	2923.7207	101927	3	30	1	210	210	423.36611	35.14934	17361.3	24906.8	17223.8207356539	24845.0382033014
405/561	17165.6	24824	17104.5	24689	98.18146	2896.73242	416.16974	0.18119	0.74862	176.81227	-1016.35901	102083	2	32	1	217	217	521.41184	22.74886	17165.6	24824	17028.0858204842	24762.4653490676
405/561	17077.8	24920.8	17016.7	24785.9	108.13102	2306.80518	419.92297	0.03176	0.76828	160.95059	-9690.34082	102131	2	4	1	219	219	415.22493	27.41644	17077.8	24920.8	16940.2752938404	24859.4353565863
405/561	16989	24616.6	16927.9	24481.7	217.21733	6776.93848	391.45786	1.22241	0.66694	191.78038	6255.77588	102298	3	7	1	194	194	1219.84893	11.54563	16989	24616.6	16851.43946664	24555.4793530677
405/561	17531.4	24886.2	17470.3	24751.3	304.01678	3514.5415	434.05585	0.86349	0.84924	189.71664	3000.96899	102681	1	10	1	225	225	632.61747	16.2306	17531.4	24886.2	17393.7620023404	24825.6414661775
405/561	17129.6	24879.4	17068.5	24744.5	136.57195	8762.58008	398.28329	0.71014	0.71592	162.80594	9486.71973	102868	5	6	1	189	189	1577.26441	10.83128	17129.6	24879.4	16991.9265770934	24819.1172060526
405/561	17186.4	24832.3	17125.3	24697.4	84.11864	862.61444	408.81073	0.71346	0.69762	161.29495	902.65424	102921	1	36	1	219	219	155.2706	48.41505	17186.4	24832.3	17048.716824553	24772.0955114538
405/561	17157.5	24828.7	17096.4	24693.8	60.03539	559.12494	389.59268	1.32044	0.65878	173.46146	770.68903	103502	1	26	1	193	193	100.64249	68.92052	17157.5	24828.7	17019.7183149471	24769.3584232544
405/561	17223.5	24843.7	17162.4	24708.8	199.13472	7446.61182	393.99585	0.73125	0.72183	188.07423	8235.02051	103837	4	2	1	177	177	1340.39013	11.90968	17223.5	24843.7	17085.6685787928	24784.8597580697
405/561	17093.4	24829.7	17032.3	24694.8	56.5508	595.53156	414.27914	0.59811	0.70274	159.62285	816.60687	103906	1	27	1	229	229	107.19568	70.23901	17093.4	24829.7	16955.5589823882	24770.9633650126
405/561	16922	24642.3	16860.9	24507.4	69.74606	743.94208	416.93637	0.12231	0.7545	185.62561	1160.07373	104640	1	12	1	217	217	133.90957	61.57073	16922	24642.3	16784.0706995387	24584.6728830125
405/561	16975.7	24645.3	16914.6	24510.4	252.09448	4815.74219	401.86591	0.37306	0.75132	180.45959	5195.46338	105080	2	2	1	183	183	866.83359	13.6828	16975.7	24645.3	16837.7298319852	24588.3444131436
405/561	17104.9	24850.6	17043.8	24715.7	96.04765	2783.47998	404.27167	0.52656	0.72731	178.25859	3345.97217	105082	3	7	1	198	198	501.0264	26.71098	17104.9	24850.6	16966.9296667209	24793.6474764351
405/561	17289	24749.8	17227.9	24614.9	212.18156	3598.40967	398.86755	1.4197	0.63385	168.90244	3531.74121	105138	2	6	1	222	222	647.71374	17.01477	17289	24749.8	17151.0251144185	24692.933288401
405/561	17168.1	24882	17107	24747.1	84.8008	3153.44189	413.25162	0.37429	0.82629	170.30609	3814.62793	105178	3	34	1	181	181	567.61954	24.27149	17168.1	24882	17030.1219515128	24825.1946296796
405/561	17203	24700	17141.9	24565.1	140.2986	1308.48914	389.86874	1.27462	0.66362	173.41687	1907.80676	105609	1	7	1	192	192	235.52804	31.0973	17203	24700	17064.9925483975	24643.8580557257
405/561	16672.5	24446.4	16611.4	24311.5	89.33355	895.13232	404.10696	0.21744	0.76685	170.25749	1039.7428	105627	1	31	1	182	182	161.12382	46.85869	16672.5	24446.4	16534.4915061202	24390.2858606657
405/561	17636.6	24872	17575.6	24737.1	223.67924	4490.71875	415.5657	0.32988	0.73181	194.62817	4394.75195	106153	2	1	1	222	222	808.32937	15.87535	17636.6	24872	17498.6675865753	24816.7018235868
405/561	17336.6	24819.3	17275.5	24684.4	88.69921	1004.1424	429.53427	1.48974	0.94835	190.51454	1057.99487	106367	1	8	1	175	175	180.74563	49.56432	17336.6	24819.3	17198.5614577433	24764.3356842914
405/561	17552.9	24875.1	17491.8	24740.2	159.47244	2938.96851	396.2728	0.63964	0.72875	193.19318	4488.78613	106374	2	4	1	180	180	529.01433	21.30205	17552.9	24875.1	17414.8612923108	24820.1466233142
405/561	17052.1	24873.2	16991	24738.3	138.14738	2266.10498	411.28647	0.31623	0.82283	180.66971	2109.4126	106624	2	36	1	177	177	407.8989	28.18427	17052.1	24873.2	16914.0568354764	24818.6380612965
405/561	17618.2	24809.2	17557.2	24674.3	159.96988	5808.01758	407.80148	0.94729	0.67283	185.37518	7001.96484	107268	4	6	1	226	226	1045.44316	15.7725	17618.2	24809.2	17480.2582933334	24755.6531460457
405/561	17080.1	24826.7	17019	24691.8	103.69586	2271.70996	415.88879	0.19754	0.79678	200.18271	1207.66907	107959	2	7	1	198	198	408.90779	30.01831	17080.1	24826.7	16942.0803978536	24774.2529520623
405/561	17181.1	24683.7	17120.1	24548.8	89.60486	984.15186	423.08276	0.48445	0.82018	225.14977	1108.73047	108017	1	43	1	207	207	177.14733	52.91795	17181.1	24683.7	17043.1832126115	24631.3457600836
405/561	17565.7	24811.5	17504.6	24676.5	292.03946	3080.26782	414.60403	0.2007	0.74889	227.36058	3297.58374	108028	1	3	1	213	213	554.44821	17.95576	17565.7	24811.5	17427.6837631315	24759.0633701783
405/561	16891.1	24620.8	16830	24485.9	183.25632	1985.47498	420.20651	0.91813	0.887	217.65762	2417.37427	108030	1	58	1	174	174	357.3855	26.74959	16891.1	24620.8	16753.0838637975	24568.4665723072
405/561	17167.7	24845.8	17106.7	24710.9	154.76639	2348.02173	398.02765	1.04793	0.67614	183.94667	3273.8208	108153	2	27	1	204	204	422.64391	25.86385	17167.7	24845.8	17029.7903923556	24793.6636765551
405/561	17051	24874.8	16989.9	24739.9	113.95382	3139.9165	422.44235	0.69865	0.85038	195.49689	4098.53857	108274	2	7	1	194	194	565.18497	22.64263	17051	24874.8	16912.9974620974	24822.8579078769
405/561	17552.9	24835.6	17491.8	24700.7	119.03345	1391.26306	436.44565	1.42641	0.92177	185.39017	2064.45996	108708	1	46	1	205	205	250.42735	37.1726	17552.9	24835.6	17414.9280796341	24784.3572630676
405/561	17212	24881.7	17150.9	24746.8	108.17603	4400.28857	406.03537	0.92651	0.67762	167.8288	4832.40674	109422	4	7	1	221	221	792.05194	19.37912	17212	24881.7	17074.0962139854	24831.6168571631
405/561	17142	24851	17080.9	24716.1	109.00893	1267.45215	435.30612	0.84338	0.84437	197.03119	1224.44312	109602	1	2	1	230	230	228.14139	41.42838	17142	24851	17004.1168501867	24801.2109434088
405/561	16975.7	24700	16914.6	24565.1	59.30696	606.46741	408.23569	0.17142	0.80994	169.7802	528.08221	110105	1	28	1	175	175	109.16413	69.03576	16975.7	24700	16837.881839869	24651.0364376971
405/561	17133.1	24887.3	17072	24752.4	117.84409	2372.42871	384.6687	1.33499	0.66592	211.98187	2037.7113	110518	2	43	1	180	180	427.03717	25.55577	17133.1	24887.3	16995.3432108975	24839.0182431503
405/561	17115.2	24841.2	17054.1	24706.3	70.59032	761.10535	419.18896	0.30579	0.80439	189.76097	1340.82739	110534	1	36	1	204	204	136.99896	61.47937	17115.2	24841.2	16977.4457329599	24792.9447290443
405/561	17473	24839.6	17412	24704.7	236.63309	2379.69678	404.83972	0.65039	0.71135	199.87679	2409.42163	110624	1	62	1	205	205	428.34542	20.57684	17473	24839.6	17335.3601197387	24791.4938118938
405/561	17099.9	24842.8	17038.8	24707.9	163.93192	1765.51221	418.95142	0.72684	0.86239	223.52678	2123.33472	110825	1	4	1	181	181	317.7922	29.94838	17099.9	24842.8	16962.1934751802	24795.0273728605
405/561	17125.1	24863.6	17064	24728.7	132.64203	5414.61182	408.13361	0.13478	0.80513	191.0464	7673.55859	111174	5	5	1	177	177	974.63013	18.77991	17125.1	24863.6	16987.4553947843	24816.4085268106
405/561	17141.7	24866.4	17080.6	24731.5	146.19917	1407.73242	396.13904	1.18179	0.66388	194.99545	1583.9325	111280	1	5	1	205	205	253.39184	31.43522	17141.7	24866.4	17004.0752032218	24819.3855332508
405/561	17009.5	24458.7	16948.4	24323.8	276.12997	3536.03955	395.57574	1.25093	0.65696	224.25444	1811.00586	111350	2	6	1	206	206	636.48712	19.07437	17009.5	24458.7	16871.8885393512	24411.8025501548
405/561	17061.6	24696.5	17000.5	24561.6	115.98029	1108.9729	394.75571	1.09306	0.67635	150.89668	139.35802	111829	1	60	1	197	197	199.61512	34.93157	17061.6	24696.5	16924.0852189011	24650.4059475904
405/561	16946.6	24714.9	16885.5	24580	139.82153	1342.02893	395.50681	0.75553	0.7157	192.27028	10142.90723	112316	1	5	1	183	183	241.56521	32.55784	16946.6	24714.9	16809.1931497451	24669.6274812154
405/561	16910.6	24669.6	16849.5	24534.7	62.97209	1576.3811	410.92764	0.31791	0.82391	204.5636	2012.92041	112547	2	11	1	176	176	283.7486	41.88703	16910.6	24669.6	16773.2477163975	24624.7188030242
405/561	17075.1	24653.2	17014.1	24518.3	120.81395	3679.87354	431.90948	0.98705	0.86992	205.07146	3258.73584	112578	3	3	1	212	212	662.37724	24.7359	17075.1	24653.2	16937.8552035029	24608.3713977897
405/561	17313	24608.9	17252	24474	101.42973	1078.48645	416.27924	0.65944	0.85928	246.57481	715.992	112645	1	10	1	175	175	194.12756	49.00363	17313	24608.9	17175.7715178592	24564.1851345547
405/561	17154.4	24673.4	17093.3	24538.5	193.50587	6352.03223	394.91656	1.07879	0.67775	217.29965	8990.0127	112655	4	3	1	197	197	1143.3658	14.64073	17154.4	24673.4	17017.0739683709	24628.7021177118
405/561	17232.8	24648.5	17171.8	24513.6	98.74236	2298.46533	391.89008	1.19761	0.66908	217.4223	1279.22656	112663	2	58	1	194	194	413.72376	27.54796	17232.8	24648.5	17095.5759316835	24603.8157056425
405/561	17168.5	24719.2	17107.4	24584.3	174.99489	4519.34668	404.09302	0.84238	0.69009	215.41089	5055.39453	112671	3	5	1	212	212	813.4824	18.43959	17168.5	24719.2	17031.1778975765	24674.5292948218
405/561	17158.6	24650.5	17097.6	24515.6	92.90483	1006.68506	420.23062	0.02096	0.76647	209.30028	966.61621	112676	1	9	1	220	220	181.20331	49.47818	17158.6	24650.5	17021.3791275697	24605.8377886928
405/561	17144.3	24793.5	17083.2	24658.6	99.7402	1552.46375	399.76865	0.48078	0.74182	204.53873	1411.34143	112838	2	6	1	182	182	279.44347	40.32925	17144.3	24793.5	17007.0195240219	24749.1132534297
405/561	17122.7	24846	17061.7	24711.1	171.39272	2433.3064	385.02014	1.24856	0.67566	192.32303	2626.07324	113576	2	23	1	177	177	437.99515	23.98939	17122.7	24846	16985.716845999	24802.8745467818
405/561	17332.2	24950.8	17271.1	24815.9	99.14103	941.25916	393.35797	1.23941	0.6618	176.97795	-38897.88281	113686	1	27	1	200	200	169.42665	43.23256	17332.2	24950.8	17195.1481117899	24907.8634326484
405/561	17115	24822.9	17054	24688	119.54043	3457.59766	428.88779	1.30562	0.92217	169.53645	3832.17822	113952	3	13	1	184	184	622.36758	23.81973	17115	24822.9	16978.1256921902	24780.421133092
405/561	17470.8	24858.8	17409.8	24723.9	112.08034	2331.22754	418.67508	0.04	0.76162	191.80702	2449.11475	114189	2	2	1	218	218	419.62096	29.11852	17470.8	24858.8	17333.9971579204	24816.7300463038
405/561	17290.1	24703.5	17229	24568.6	261.71106	6066.04639	380.93762	1.35349	0.67099	197.18364	6807.7627	114214	3	3	1	170	170	1091.88835	12.26492	17290.1	24703.5	17153.2048248019	24661.4732413504
405/561	17475.1	24856.8	17414	24721.9	173.58742	3164.90918	403.0625	0.48158	0.73515	188.96448	4081.21387	114254	2	35	1	192	192	569.68365	20.3483	17475.1	24856.8	17338.2171426389	24814.8423774495
405/561	17151.8	24841.8	17090.7	24706.9	177.93059	1607.89771	383.76373	1.41559	0.65803	185.64124	1545.70898	114288	1	56	1	181	181	289.42159	25.78379	17151.8	24841.8	17014.9276619523	24799.9011663547
405/561	17297.3	24458.2	17236.2	24323.3	83.58605	842.4704	405.29428	0.63044	0.71295	176.927	1446.39478	114313	1	29	1	206	206	151.64467	50.74176	17297.3	24458.2	17160.4354255378	24416.344407088
405/561	17187.5	24852.9	17126.4	24718	110.07243	1161.02258	414.61127	0.44397	0.8328	172.12785	1269.30334	114441	1	28	1	181	181	208.98406	38.73592	17187.5	24852.9	17050.6755569524	24811.2659797726
405/561	17157.6	24882.5	17096.5	24747.6	83.40218	1821.40674	416.97986	0.64984	0.85618	182.82729	1758.5376	114454	2	62	1	178	178	327.85321	35.68573	17157.6	24882.5	17020.7796685	24840.8885000744
405/561	17139.8	24562.4	17078.7	24427.5	141.57976	2278.82227	381.79712	1.45859	0.65661	222.01563	2301.36963	114805	2	5	1	178	178	410.18801	26.69418	17139.8	24562.4	17003.0931605012	24521.3977141084
405/561	17123.2	24875.7	17062.1	24740.8	65.17931	1859.19775	390.05029	1.2772	0.663	151.03703	2290.04346	114948	2	51	1	192	192	334.6556	28.43692	17123.2	24875.7	16986.5407646408	24834.9465531011
405/561	17170.4	24841.3	17109.3	24706.4	106.11961	1179.98877	425.69754	1.04274	0.8915	189.40385	634.12738	114971	1	5	1	187	187	212.39798	41.76324	17170.4	24841.3	17033.7484948569	24800.5866105655
405/561	16993.5	24662.9	16932.5	24528	73.88689	793.87262	418.45789	0.80241	0.87451	157.29808	1028.86377	115217	1	19	1	175	175	142.89707	54.09857	16993.5	24662.9	16857.0324467481	24622.615644657
405/561	17271.5	24562.2	17210.4	24427.3	119.50689	1253.74988	413.49384	0.41667	0.72484	192.3813	-2581.11914	115236	1	4	1	220	220	225.67498	37.64161	17271.5	24562.2	17134.9390274452	24521.9488264258
405/561	17100.6	24544.9	17039.5	24410	88.87861	1010.61505	430.48132	0.55783	0.81608	160.18111	385.57568	115273	1	8	1	227	227	181.91071	45.82552	17100.6	24544.9	16964.0518821614	24504.7134619994
405/561	17554.7	24878.5	17493.6	24743.6	127.72083	1297.41602	406.88232	0.43819	0.73341	177.27008	749.4693	115342	1	4	1	202	202	233.53488	34.19062	17554.7	24878.5	17418.175994398	24838.4340636186
405/561	16758.9	24567.5	16697.8	24432.6	88.36458	1288.46484	400.39377	1.01922	0.67565	175.5174	1742.06628	115775	2	37	1	209	209	231.92367	45.07893	16758.9	24567.5	16622.5314506583	24528.1928015713
405/561	17303	24745.6	17241.9	24610.7	60.05422	683.85626	430.79501	0.91328	0.86214	195.42368	848.20734	115919	1	39	1	212	212	123.09413	72.75966	17303	24745.6	17166.6847264777	24706.5458577868
405/561	17424.6	24860.8	17363.5	24725.9	112.83439	2294.42578	402.31958	0.17784	0.77606	180.94009	3944.94092	115981	2	4	1	175	175	412.99664	26.76306	17424.6	24860.8	17288.3079059828	24821.8549235
405/561	17409.8	24990.6	17348.7	24855.7	74.89417	779.68134	411.90271	0.34176	0.73637	201.05876	894.42096	116897	1	36	1	212	212	140.34264	59.65445	17409.8	24990.6	17273.867158702	24953.2739531664
405/561	17182.8	24827.4	17121.7	24692.5	163.01643	1543.74585	392.85495	0.67679	0.73125	171.58095	1758.62085	116924	1	4	1	171	171	277.87425	27.02522	17182.8	24827.4	17046.8782219973	24790.1218908754
405/561	16952.3	24651	16891.2	24516.1	146.81198	1593.58142	420.59723	0.61744	0.84325	200.91704	1130.78589	117015	1	5	1	192	192	286.84466	31.69408	16952.3	24651	16816.4157078429	24613.8835482529
405/561	17565.9	24871.2	17504.8	24736.3	124.57024	1358.95825	421.65372	0.8925	0.87961	231.62778	1271.02771	117043	1	6	1	181	181	244.61249	39.24472	17565.9	24871.2	17430.0273034624	24834.1333167161
405/561	17303.7	25008	17242.7	24873.1	65.72089	608.72894	388.52621	1.17047	0.67836	147.9355	763.4505	117174	1	33	1	183	183	109.57121	58.82966	17303.7	25008	17167.9819382478	24971.1663348093
405/561	17123.4	24560.1	17062.3	24425.2	127.57919	1435.50049	428.22476	1.24777	0.91526	194.30894	1596.59082	117588	1	8	1	185	185	258.39009	35.56906	17123.4	24560.1	16987.7587420315	24524.0046005561
405/561	17198.5	24856.5	17137.4	24721.6	93.55426	972.74738	411.65018	0.35402	0.82723	108.42195	1740.39722	117669	1	25	1	176	176	175.09453	37.07116	17198.5	24856.5	17062.8940666955	24820.5493711569
405/561	17198.5	24804.9	17137.4	24670	111.00136	1186.69543	417.41257	0.0962	0.75687	193.21986	1296.41687	117985	1	54	1	217	217	213.60518	40.39688	17198.5	24804.9	17063.0341554769	24769.5151681045
405/561	17225.8	24869.7	17164.7	24734.8	89.96867	2089.34229	416.73328	0.61004	0.85112	203.79759	2690.46484	118026	2	3	1	180	180	376.08161	32.86061	17225.8	24869.7	17090.3525966137	24834.3886959378
405/561	16977.3	24489.3	16916.2	24354.4	137.36835	1482.1803	419.34088	0.03081	0.76919	189.49805	1066.88184	118187	1	58	1	217	217	266.79245	32.876	16977.3	24489.3	16841.9255985484	24454.2776863358
405/561	16820.4	24443.4	16759.3	24308.5	87.41032	1038.52698	440.03537	1.43268	0.9149	178.989	1396.84326	118924	1	49	1	218	218	186.93486	48.87374	16820.4	24443.4	16685.3716341342	24409.7057855213
405/561	16929.3	24465.7	16868.2	24330.8	100.36248	1104.54456	423.51227	1.00968	0.89205	194.79033	-2065.30103	118935	1	64	1	181	181	198.81802	44.55255	16929.3	24465.7	16794.2769453022	24432.0256717861
405/561	16764.4	24605	16703.4	24470.1	59.27298	595.17389	404.53265	0.64396	0.71264	177.19327	101.77526	119096	1	51	1	204	204	107.1313	70.44377	16764.4	24605	16629.5551711159	24571.6169466387
405/561	17610.5	24960.8	17549.4	24825.8	161.86641	2552.63623	433.63626	0.8696	0.85081	235.62686	2213.33569	119171	2	3	1	223	223	459.47452	31.26595	17610.5	24960.8	17475.5919240985	24927.4527688644
405/561	17213	24828.6	17151.9	24693.7	163.80042	1500.46375	386.38058	1.16696	0.68293	217.23373	1899.9386	119223	1	5	1	177	177	270.08347	29.63446	17213	24828.6	17078.1175224715	24795.4469891689
405/561	17057.5	24574.1	16996.4	24439.2	101.7406	962.80878	392.71991	1.22983	0.66395	187.55498	1376.89465	119407	1	5	1	198	198	173.30558	43.28044	17057.5	24574.1	16922.7088643198	24541.2807128738
405/561	17006.3	24640	16945.3	24505.1	174.70706	1602.08899	386.5878	1.3944	0.65542	194.79974	1616.3501	119486	1	0	1	188	188	288.37602	26.72184	17006.3	24640	16871.6484459553	24607.3241530113
405/561	17292.3	24952.8	17231.2	24817.9	110.50536	1022.71582	388.37018	1.37439	0.65465	169.46481	1391.2738	119518	1	55	1	192	192	184.08885	38.35728	17292.3	24952.8	17157.564541151	24920.1822820004
405/561	17303.8	24554.5	17242.7	24419.6	110.11607	1542.26599	404.51859	0.03398	0.79977	220.02594	25636.00977	119699	2	51	1	170	170	277.60788	42.91298	17303.8	24554.5	17169.1562524624	24522.2113621639
405/561	16972.2	24583.9	16911.1	24449	94.11696	1088.59973	434.17041	1.01206	0.86881	192.9729	377.51483	119981	1	9	1	218	218	195.94795	47.13046	16972.2	24583.9	16837.7014100105	24552.1250411655
405/561	17164.8	24828.5	17103.7	24693.6	107.4011	3382.04517	425.789	1.07928	0.89657	200.21237	4450.69531	120063	2	4	1	185	185	608.76813	21.67213	17164.8	24828.5	17030.3441358221	24796.8746284227
405/561	16930.6	24608.3	16869.5	24473.4	96.12573	2060.72607	410.35144	0.19516	0.8083	199.19061	2459.56836	120134	2	43	1	181	181	370.93069	32.01273	16930.6	24608.3	16796.1813176202	24576.8042284997
405/561	16860.3	24575.6	16799.2	24440.7	201.83562	3377.18457	399.95831	0.82275	0.69923	205.16721	3655.76709	120156	2	5	1	199	199	607.89322	19.56318	16860.3	24575.6	16725.8928740084	24544.1444011857
405/561	17109.6	24700.2	17048.6	24565.2	110.25366	1043.49158	392.74261	1.09051	0.68017	210.64053	641.02972	120167	1	41	1	191	191	187.82848	42.23206	17109.6	24700.2	16975.2986584548	24668.6644901709
405/561	17366.4	24959.3	17305.3	24824.4	81.37862	752.83636	388.28906	1.28613	0.66505	190.7037	-10256.32324	120581	1	40	1	188	188	135.51055	53.83089	17366.4	24959.3	17232.2193842334	24928.6218385513
405/561	17101.4	24800	17040.3	24665.1	137.71901	1470.93982	417.21561	0.72056	0.86576	222.31145	1408.25403	120596	1	6	1	175	175	264.76917	35.10404	17101.4	24800	16967.2274916338	24769.3493249197
405/561	17294.3	24712.3	17233.2	24577.4	328.81436	4493.05762	422.28555	0.19781	0.78486	222.3595	5078.80957	120936	2	8	1	218	218	808.75037	17.21192	17294.3	24712.3	17160.3133121799	24682.273205789
405/561	17273.7	24707.9	17212.6	24573	347.43817	13732.82227	417.72986	0.0291	0.77177	245.88057	11211.36914	120954	4	6	1	212	212	2471.90801	8.51896	17273.7	24707.9	17139.7232590206	24677.9062802396
405/561	16957.4	24580.3	16896.3	24445.4	184.57654	2032.65051	423.64603	0.54034	0.82645	223.53885	743.1239	121186	1	12	1	206	206	365.87709	26.86586	16957.4	24580.3	16823.5524418839	24550.7329785865
405/561	17534.4	24686.3	17473.4	24551.4	101.52799	1109.5824	422.03351	0.47974	0.82164	245.81416	1644.69592	121223	1	10	1	204	204	199.72483	48.88728	17534.4	24686.3	17400.6732119739	24656.801098874
405/561	17132.1	24966.4	17071	24831.5	98.9432	1120.46973	429.60284	0.65723	0.83042	191.48784	964.47693	122108	1	53	1	220	220	201.68455	44.81111	17132.1	24966.4	16998.7836314665	24938.5360366809
405/561	17329	24929.8	17267.9	24794.9	166.89873	3769.50952	407.53918	0.28676	0.751	176.33772	5202.57715	122549	3	5	1	196	196	678.51171	20.34639	17329	24929.8	17195.947633782	24902.7546414114
405/561	17239.8	24810.9	17178.7	24676	120.32092	1217.8031	406.14209	0.03851	0.79655	204.08963	1208.15479	122621	1	8	1	175	175	219.20456	38.37437	17239.8	24810.9	17106.791339472	24783.988532248
405/561	17249	24895.8	17187.9	24760.9	65.80777	671.5694	407.81848	0.76667	0.69303	195.29582	614.78998	123303	1	30	1	219	219	120.88249	66.62848	17249	24895.8	17116.4136480398	24870.1600647049
405/561	17109.4	24821.6	17048.3	24686.7	70.0767	650.40338	388.92389	1.17583	0.67697	178.7776	875.06763	123357	1	31	1	184	184	117.07261	60.2755	17109.4	24821.6	16976.8477246977	24796.0609938683
405/561	16823.6	24746.8	16762.6	24611.9	77.79992	800.7597	409.56384	0.20236	0.8111	168.2328	1589.79761	123629	1	67	1	178	178	144.13675	53.09411	16823.6	24746.8	16691.3207834817	24721.7699271513
405/561	17305.6	24834	17244.5	24699.1	100.50432	3855.64063	399.10089	0.4943	0.74147	154.15259	3757.06689	123860	3	6	1	181	181	694.01531	18.14223	17305.6	24834	17173.3695998157	24809.4028589441
405/561	17203.6	24898.8	17142.5	24763.8	153.57274	2965.39502	408.79987	0.37382	0.73786	171.55972	2089.27563	124210	2	9	1	204	204	533.7711	21.28992	17203.6	24898.8	17071.5982829776	24874.760044423
405/561	17357.3	24940.6	17296.2	24805.7	74.85602	726.60071	397.73572	1.34874	0.643	142.31754	2829.70313	124252	1	30	1	216	216	130.78813	51.14003	17357.3	24940.6	17225.3259830148	24916.7390049914
405/561	17273.5	24973.7	17212.4	24838.8	153.14661	2563.15381	404.82028	0.29774	0.75496	184.62631	1610.22974	124789	2	9	1	189	189	461.36769	24.64362	17273.5	24973.7	17141.884983476	24950.8503970318
405/561	17261	24934.4	17199.9	24799.5	186.37418	1702.27246	385.81732	1.48706	0.64607	176.42857	2698.49927	124893	1	2	1	190	190	306.40904	24.24242	17261	24934.4	17129.455541427	24911.7466580668
405/561	17161.2	24935.1	17100.1	24800.2	134.86687	1284.93152	394.04645	1.08963	0.67798	198.55054	991.45062	124904	1	37	1	195	195	231.28767	34.11913	17161.2	24935.1	17029.6630237408	24912.4674236835
405/561	17575.6	24920.9	17514.6	24786	54.63931	590.08185	419.53052	0.01056	0.76391	215.39482	566.60266	124905	1	1	1	219	219	106.21473	83.41606	17575.6	24920.9	17444.1637041355	24898.2693115354
405/561	16950.4	24453	16889.3	24318	161.48463	5975.47363	392.83188	0.73141	0.72425	230.399	6720.43799	125238	3	12	1	174	174	1075.58525	13.95667	16950.4	24453	16819.091979287	24430.8985969389
405/561	16902.9	24577.6	16841.8	24442.7	182.72241	2076.89917	430.39957	0.91904	0.86373	204.44196	194.9118	125798	1	4	1	210	210	373.84185	26.13956	16902.9	24577.6	16771.9834673315	24556.6596413525
405/561	16908.4	24600.1	16847.3	24465.2	104.29253	1088.74866	412.47464	0.04111	0.77273	225.2205	1261.44067	126055	1	39	1	199	199	195.97476	45.82854	16908.4	24600.1	16777.6662926596	24579.6477283859
405/561	17245.8	24824.1	17184.7	24689.2	52.89059	602.44122	430.85208	1.18178	0.89939	187.4937	1061.24902	126067	1	34	1	198	198	108.43942	80.67329	17245.8	24824.1	17115.0748774865	24803.6705357259
405/561	16872.7	24590	16811.6	24455.1	191.17239	1931.61462	405.79593	0.96244	0.67397	198.80371	1918.51526	126303	1	66	1	221	221	347.69063	24.8277	16872.7	24590	16742.1445831317	24570.0193902035
405/561	17137	24884.9	17075.9	24750	188.07945	4007.38794	394.19089	1.25836	0.6583	198.47404	4306.19824	126534	3	8	1	203	203	721.32983	19.01526	17137	24884.9	17006.612291448	24865.3593009701
405/561	17187.4	24844.6	17126.3	24709.7	189.93585	6603.54834	393.26541	0.82984	0.71089	221.9516	23348.37695	126644	4	6	1	180	180	1188.6387	14.14599	17187.4	24844.6	17057.092705411	24825.2689766782
405/561	17474.9	24857.1	17413.8	24722.2	63.59163	714.19592	427.82755	1.40629	0.94018	209.36417	352.42484	126860	1	5	1	173	173	128.55527	71.09171	17474.9	24857.1	17344.751641932	24838.181064123
405/561	17493.3	24812.4	17432.2	24677.5	115.5332	1216.71997	414.2876	0.01569	0.77633	186.21739	1754.58105	126983	1	49	1	202	202	219.00959	38.30357	17493.3	24812.4	17363.2427565443	24793.7159364959
405/561	17424.9	24757.4	17363.8	24622.5	94.79032	1128.77954	440.53723	1.38291	0.90693	188.5435	1472.17346	127526	1	28	1	222	222	203.18032	46.33272	17424.9	24757.4	17295.2502352284	24739.7546109964
405/561	16915.1	24545.9	16854	24410.9	90.15307	1558.16333	392.15085	1.18792	0.66976	190.47585	2519.84204	127654	2	54	1	194	194	280.4694	37.52275	16915.1	24545.9	16785.5475249523	24528.3998747971
405/561	17299.1	24891.6	17238.1	24756.7	64.55563	718.18268	425.80472	0.98163	0.88247	193.84753	656.37354	127732	1	56	1	191	191	129.27288	67.62528	17299.1	24891.6	17169.7070405035	24874.3494096209
405/561	17260.6	24801.5	17199.6	24666.6	130.94725	2349.15918	422.74664	0.63556	0.84108	191.83612	2252.74487	127939	2	13	1	199	199	422.84865	29.43916	17260.6	24801.5	17131.3658255278	24784.646532782
405/561	17095	24663.4	17033.9	24528.5	149.32852	1566.09595	413.42606	0.27514	0.74185	224.81526	661.04071	127994	1	46	1	213	213	281.89727	32.72286	17095	24663.4	16965.7082192997	24646.6521166318
