ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	17473.3	21179.4	17412.2	21044.4	122.50269	897.34393	345.51483	1.01178	1.7063	263.5842	1349.51062	250798	1	3	1	-476	-476	161.52191	42.26344	17473.3	21179.4	17471.5151292668	21340.2411215889
405/561	19142	21051.2	19080.9	20916.3	125.97173	1058.7915	370.10822	0.70453	1.3377	230.35014	1590.85938	250802	1	7	1	-467	-467	190.58247	38.7744	19142	21051.2	19140.2161027172	21212.1430414526
405/561	17818.1	21258.8	17757	21123.9	115.2216	896.06006	356.00955	0.34785	1.55281	238.48289	1650.43701	253732	1	6	1	-480	-480	161.29081	42.82516	17818.1	21258.8	17816.9411271747	21421.0614229077
405/561	18009.4	21101.3	17948.3	20966.4	125.78979	1088.01746	375.45273	0.93011	1.30447	230.62885	2293.02539	254136	1	66	1	-488	-488	195.84314	38.84334	18009.4	21101.3	18008.3137833558	21263.7292348201
405/561	18132.4	20953.9	18071.3	20819	114.84143	934.38751	364.14493	0.16784	1.4464	293.1748	1130.25366	254176	1	1	1	-484	-484	168.18975	47.11533	18132.4	20953.9	18131.3208022761	21116.3456630184
405/561	18261.1	21068.8	18200	20933.8	191.37779	2504.22998	366.37213	0.35879	1.40685	290.30481	5833.90625	256228	2	5	1	-479	-479	450.7614	25.4376	18261.1	21068.8	18260.3392693317	21231.9427995685
405/561	17909.5	20875.1	17848.4	20740.2	209.11522	1548.46326	347.39032	0.74691	1.63316	314.36362	1664.48779	256516	1	4	1	-460	-460	278.72339	27.67564	17909.5	20875.1	17908.7775306718	21038.4474448851
405/561	17844.2	21202.9	17783.1	21068	133.74324	949.47266	340.146	1.40331	1.81026	265.88736	1456.26038	258383	1	5	1	-481	-481	170.90508	39.062	17844.2	21202.9	17843.688150607	21366.8818982179
405/561	19722.8	21183.6	19661.7	21048.6	83.21779	636.69867	353.11725	0.52393	1.59118	319.72647	454.36496	259809	1	75	1	-478	-478	114.60576	66.8232	19722.8	21183.6	19722.4063541725	21347.9144883341
405/561	18229.8	21006.9	18168.8	20872	139.35187	1168.19543	369.62506	0.71079	1.33455	270.93472	1092.70215	260736	1	3	1	-461	-461	210.27518	37.87051	18229.8	21006.9	18229.5639242047	21171.571145605
405/561	17238.7	21100.5	17177.6	20965.5	87.73859	622.9361	340.16251	1.49297	1.84048	283.55893	756.35828	262656	1	4	1	-492	-492	112.1285	60.06474	17238.7	21100.5	17238.4362612744	21265.540173096
405/561	18542.5	20971.2	18481.4	20836.2	75.90433	684.4718	383.358	1.4076	1.22758	282.63055	568.51917	263804	1	5	1	-500	-500	123.20492	68.92951	18542.5	20971.2	18542.2501304306	21136.4796880814
405/561	18698.3	20911.1	18637.2	20776.2	176.72781	1544.34192	377.38037	0.99577	1.29614	201.93079	2327.13721	265766	1	40	1	-497	-497	277.98155	26.83981	18698.3	20911.1	18698.024757637	21076.8167926249
405/561	19804.7	20836.3	19743.6	20701.4	178.27762	1263.08215	339.80316	1.48419	1.83601	250.48146	2916.67944	266051	1	71	1	-488	-488	227.35479	29.13724	19804.7	20836.3	19804.4160508548	21002.0580836373
405/561	19898.8	20924.4	19837.7	20789.5	65.1853	1993.90503	362.48566	0.03532	1.4743	270.95993	4568.06396	268497	2	56	1	-487	-487	358.90291	29.97751	19898.8	20924.4	19898.3908161487	21090.4310149214
405/561	19917.5	21112.8	19856.4	20977.8	107.64707	914.59741	372.11221	0.68235	1.34952	221.45259	2529.16479	268557	1	58	1	-489	-489	164.62753	44.17339	19917.5	21112.8	19917.0866322461	21278.7358582641
405/561	17344.8	21152.9	17283.7	21018	114.65628	1009.65039	378.83197	1.15793	1.26576	272.16733	1600.82239	269931	1	10	1	-490	-490	181.73707	45.62046	17344.8	21152.9	17344.2767055925	21319.0221731717
405/561	18183.6	21095.6	18122.5	20960.7	88.60052	678.67883	353.32474	0.59434	1.61213	270.53915	1013.07935	270671	1	1	1	-488	-488	122.16219	58.21716	18183.6	21095.6	18183.006497503	21261.7489818482
405/561	17753.5	20964.4	17692.4	20829.5	82.14348	697.55536	372.01706	0.67226	1.35153	252.7683	839.48145	271228	1	31	1	-490	-490	125.55996	60.66204	17753.5	20964.4	17752.8486846558	21130.5599889881
405/561	18228.6	21002.2	18167.6	20867.3	93.64009	718.02484	353.50769	0.57052	1.60598	272.10938	843.46826	271674	1	6	1	-487	-487	129.24447	55.35631	18228.6	21002.2	18227.9993636389	21168.3630892156
405/561	17929.6	20852.6	17868.5	20717.7	298.71887	2520.95239	370.86087	0.54863	1.37652	272.24384	13535.29492	276997	1	2	1	-495	-495	453.77143	18.87729	17929.6	20852.6	17928.1143395694	21018.3993953926
405/561	19658.2	20863.9	19597.2	20729	100.90034	714.48743	339.7121	1.37279	1.79823	293.00693	1112.11951	280192	1	2	1	-475	-475	128.60774	53.32281	19658.2	20863.9	19656.1836365194	21029.1153254289
405/561	17745.7	21067.2	17684.7	20932.3	235.76973	3363.52637	360.82855	0.00416	1.47853	246.03873	4073.28857	282070	2	25	1	-477	-477	605.43475	17.55831	17745.7	21067.2	17743.2629714664	21231.939640396
405/561	18622.5	20858.1	18561.5	20723.2	352.00687	8872.09473	378.05011	1.18881	1.25678	280.92624	10846.80176	283630	4	58	1	-477	-477	1596.97705	11.08983	18622.5	20858.1	18619.6875408264	21022.3684290724
405/561	17526.4	20987.6	17465.3	20852.7	142.17197	1062.99304	349.07462	0.66459	1.61576	248.17902	1431.70117	285126	1	8	1	-463	-463	191.33875	35.78554	17526.4	20987.6	17523.1066958126	21151.3507170782
405/561	17410.6	20955.4	17349.6	20820.5	94.48344	694.95294	346.22617	0.83946	1.65619	205.21709	1372.96887	285762	1	63	1	-462	-462	125.09153	48.32478	17410.6	20955.4	17407.2389098245	21118.9108761568
405/561	19652	21120	19590.9	20985.1	95.75509	772.04596	362.4939	0.2056	1.43095	439.65527	41.12134	293862	1	12	1	-464	-464	138.96827	67.73144	19652	21120	19646.1384698674	21279.3943350794
405/561	17825.5	21024.2	17764.4	20889.3	119.50465	986.81342	366.84717	0.29858	1.42321	284.40927	2869.95972	294663	1	38	1	-492	-492	177.62641	44.74572	17825.5	21024.2	17819.3783689432	21183.0777838017
405/561	19661.7	21063.4	19600.6	20928.4	165.81956	1477.5946	381.08316	1.35541	1.23142	362.70505	1748.69482	297936	1	51	1	-485	-485	265.96703	36.56932	19661.7	21063.4	19654.4748319739	21219.8732342676
405/561	19722.3	21264.1	19661.2	21129.2	152.30417	1342.00513	378.9494	1.14467	1.26894	308.70969	1673.58167	299274	1	3	1	-493	-493	241.56092	36.88964	19722.3	21264.1	19714.6036766148	21419.6472177915
405/561	19502.1	21278.7	19441.1	21143.8	240.86798	3458.83057	351.95517	0.49725	1.57898	284.32736	6402.10547	303387	2	27	1	-465	-465	622.5895	17.36288	19502.1	21278.7	19492.975610486	21430.8221044449
405/561	18079.5	21268	18018.4	21133.1	148.62456	1299.62451	377.50586	1.05195	1.28434	239.62917	2161.51831	305716	1	23	1	-491	-491	233.93241	33.79871	18079.5	21268	18069.3528297174	21418.0213482292
405/561	18162.9	20874.5	18101.9	20739.6	81.91894	622.12305	351.80826	0.57479	1.60065	299.42065	901.448	307381	1	33	1	-473	-473	111.98215	65.80205	18162.9	20874.5	18152.1657296501	21022.9573566673
405/561	17555.8	21177.1	17494.7	21042.2	135.30197	1145.76074	371.4967	0.68125	1.34775	269.85849	1564.72119	307733	1	3	1	-484	-484	206.23693	38.86612	17555.8	21177.1	17544.8174333599	21325.2206076099
405/561	19478.9	20998.2	19417.8	20863.3	249.83307	2048.98511	365.59857	0.29941	1.41872	274.58087	6502.87451	308639	1	6	1	-480	-480	368.81732	22.23003	19478.9	20998.2	19467.5307476433	21145.4446394734
405/561	19355.3	21041.2	19294.2	20906.3	114.87679	1006.53796	377.8844	1.15473	1.26349	309.10214	1607.40527	308716	1	41	1	-481	-481	181.17683	48.23671	19355.3	21041.2	19343.8975485625	21188.3695968829
405/561	17186.8	21119.2	17125.7	20984.3	237.41472	5018.95898	374.67413	0.97723	1.29158	242.67834	6174.44531	308891	3	33	1	-473	-473	903.41262	15.3333	17186.8	21119.2	17175.3218990733	21266.1987077217
405/561	18298.3	21146.4	18237.2	21011.5	168.42625	1278.26355	351.69431	0.70466	1.63796	284.76657	2639.02417	309285	1	3	1	-488	-488	230.08744	32.42504	18298.3	21146.4	18286.6505728743	21293.0122706834
405/561	18125.3	21323.2	18064.2	21188.3	99.26267	869.00226	377.72659	1.22837	1.24737	270.20862	1615.12976	309287	1	5	1	-467	-467	156.42041	52.16732	18125.3	21323.2	18113.6496996254	21469.8103031737
405/561	18282.2	20970.3	18221.1	20835.4	138.00476	1009.47424	345.27142	1.05347	1.71834	173.86537	2502.87158	309444	1	6	1	-479	-479	181.70536	31.64236	18282.2	20970.3	18270.4810364834	21116.7556700779
405/561	17778.8	20975.4	17717.7	20840.5	120.02341	1993.18262	364.43909	0.19019	1.44181	205.02686	2464.4585	310041	2	60	1	-484	-484	358.77287	26.80198	17778.8	20975.4	17766.8178900537	21121.264418703
405/561	18063.2	21330.3	18002.1	21195.4	141.20772	1177.6488	368.67078	0.5446	1.37015	270.61377	1332.23828	311046	1	65	1	-476	-476	211.97678	37.38395	18063.2	21330.3	18050.7674664478	21475.1579554288
405/561	18181.7	21022.9	18120.6	20888	252.94218	2733.35547	347.21432	1.0936	1.73868	324.26837	3914.04688	311630	2	0	1	-500	-500	492.00398	22.25096	18181.7	21022.9	18169.0013683408	21167.1670345753
405/561	18060	21288.1	17998.9	21153.2	186.72667	1494.56116	361.17169	0.00435	1.47762	329.76395	1410.22925	313145	1	3	1	-479	-479	269.02101	31.37451	18060	21288.1	18046.5957729479	21430.8149843632
405/561	17254.5	21033.7	17193.4	20898.8	81.09586	687.97479	371.83218	0.77379	1.32768	308.82547	1345.26831	316069	1	5	1	-474	-474	123.83546	67.39818	17254.5	21033.7	17239.6692275298	21173.3528016045
405/561	17961.8	20992.6	17900.8	20857.7	91.00597	744.93945	365.24609	0.27325	1.42395	317.81378	2453.43433	316151	1	5	1	-480	-480	134.0891	61.11066	17961.8	20992.6	17947.0279530841	21132.165852878
405/561	18119.8	21041.6	18058.7	20906.6	86.74655	643.15869	347.6106	1.06881	1.73247	348.25751	741.74017	316606	1	8	1	-500	-500	115.76856	66.8146	18119.8	21041.6	18104.6976425771	21180.5824754947
405/561	17468.4	21300.8	17407.4	21165.9	259.5983	2120.42432	364.85516	0.26477	1.42468	324.39734	2246.52637	317491	1	3	1	-478	-478	381.67638	22.97933	17468.4	21300.8	17452.9433662711	21438.9381159095
405/561	17355.5	21362.4	17294.4	21227.5	265.41702	2181.81763	366.02005	0.40879	1.39345	204.82434	2874.61694	318453	1	6	1	-469	-469	392.72717	18.80488	17355.5	21362.4	17339.4399663006	21499.5060598749
405/561	17588.8	21201.9	17527.8	21067	134.83102	1089.37549	362.87238	0.06215	1.46877	329.20575	348.75266	318789	1	1	1	-487	-487	196.08759	42.61705	17588.8	21201.9	17572.6617526472	21338.6443979996
405/561	18131.9	21042.2	18070.8	20907.3	123.08444	901.77893	345.5481	0.96443	1.69173	312.1553	1213.9491	319534	1	8	1	-471	-471	162.32021	45.38926	18131.9	21042.2	18115.2621345905	21178.1405799028
405/561	17163	21335.6	17101.9	21200.7	112.90154	809.98242	341.93842	1.12704	1.72755	238.59116	1899.66223	319658	1	3	1	-463	-463	145.79684	43.67664	17163	21335.6	17146.2950180481	21471.4065557266
405/561	18399.1	21091.7	18338	20956.8	151.15033	1303.14954	374.84576	0.96031	1.29586	205.9166	2183.16479	321051	1	5	1	-478	-478	234.56692	31.20646	18399.1	21091.7	18381.6290456496	21225.9971765332
405/561	18072.2	21161.6	18011.1	21026.7	122.80455	940.27081	353.24765	0.39585	1.55545	296.36862	1003.78424	323114	1	3	1	-463	-463	169.24875	44.42875	18072.2	21161.6	18053.5532855013	21293.653517928
405/561	17478.9	21300	17417.8	21165.1	163.23441	2088.73535	377.21567	0.96474	1.3024	291.59497	5282.5332	334878	2	2	1	-500	-500	375.97236	31.96372	17478.9	21300	17452.5167964612	21419.4978426024
405/561	19542.2	20974.2	19481.1	20839.3	76.4522	649.58807	372.12091	0.67045	1.35228	301.7554	2510.98218	335197	1	40	1	-491	-491	116.92585	70.58749	19542.2	20974.2	19515.5806203196	21093.3724521881
405/561	17820.9	21213.2	17759.8	21078.2	283.84521	2285.46729	362.24863	0.03424	1.47373	315.63531	3749.9668	335587	1	6	1	-485	-485	411.38411	20.95653	17820.9	21213.2	17793.9898627421	21331.8763172359
405/561	17706.5	20907	17645.5	20772.1	101.58076	753.16071	347.61472	0.87583	1.67303	309.87109	928.97614	336718	1	2	1	-476	-476	135.56893	54.35075	17706.5	20907	17678.8340137491	21024.6385109972
405/561	17224.7	21276.9	17163.6	21141.9	74.9801	595.98999	359.92044	0.0158	1.47003	221.59703	-724.26123	339291	1	3	1	-467	-467	107.2782	62.33698	17224.7	21276.9	17194.9154963212	21391.9176304478
405/561	17129.8	21332.7	17068.7	21197.8	140.99931	1022.97729	343.86227	1.0692	1.71743	318.87546	1467.39099	339653	1	60	1	-470	-470	184.13591	40.27973	17129.8	21332.7	17099.7233852476	21447.471246584
405/561	18028.6	21019.1	17967.5	20884.2	426.81458	3353.82739	357.85806	0.32028	1.55207	318.81424	3542.23901	341187	1	1	1	-492	-492	603.68893	14.6566	18028.6	21019.1	17997.2628483802	21132.4283432043
405/561	18880.6	21097.1	18819.6	20962.2	108.75594	794.80823	345.11569	1.19531	1.76264	434.72784	1979.11829	344623	1	69	1	-495	-495	143.06548	59.55266	18880.6	21097.1	18846.4028835817	21207.3584593353
405/561	18952.7	20975.5	18891.6	20840.6	161.93355	4009.72412	378.40271	1.24065	1.24695	247.10023	6677.4126	346954	2	5	1	-473	-473	721.75034	16.34336	18952.7	20975.5	18916.2841455867	21083.8197141961
405/561	18089.4	21158.3	18028.3	21023.4	76.95049	601.31604	356.86649	0.30009	1.5429	292.58942	820.13959	353693	1	8	1	-481	-481	108.23689	69.15134	18089.4	21158.3	18046.378656263	21261.6679237841
405/561	17537.9	21224.2	17476.8	21089.3	78.29972	1517.60559	351.16571	0.59074	1.60271	274.28378	14553.67383	354423	2	45	1	-470	-470	273.16901	36.79372	17537.9	21224.2	17494.1236219221	21327.085167189
405/561	19404.1	21063	19343.1	20928.1	103.90011	860.13049	367.31125	0.28148	1.42899	372.36871	1382.44385	354703	1	5	1	-498	-498	154.82349	57.88513	19404.1	21063	19360.1321087747	21165.7025906431
405/561	17312.2	21025.5	17251.1	20890.6	119.18275	953.85852	361.1564	0.1507	1.43987	285.95953	1003.70422	354873	1	4	1	-460	-460	171.69453	44.9746	17312.2	21025.5	17267.9546073949	21128.0924334053
405/561	19933.3	21208.8	19872.3	21073.9	132.93549	1075.37585	363.09454	0.2385	1.4249	308.46985	1680.6167	359742	1	7	1	-465	-465	193.56765	41.94851	19933.3	21208.8	19883.9149886422	21308.4481605152
405/561	17753.4	21123	17692.3	20988.1	143.59785	1206.96643	370.11243	0.70446	1.33773	306.26202	2539.65796	360782	1	3	1	-467	-467	217.25396	38.86461	17753.4	21123	17702.7591561541	21222.0687913151
405/561	19743.8	21029.6	19682.7	20894.6	122.06168	1013.34082	367.83084	0.34808	1.41443	403.20728	1081.62585	364564	1	10	1	-494	-494	182.40135	51.42212	19743.8	21029.6	19688.8582089294	21126.5933494759
405/561	18648.6	21166.1	18587.5	21031.2	86.51571	692.39404	361.15134	0.10191	1.50528	267.42273	1742.20349	365572	1	5	1	-493	-493	124.63093	59.24019	18648.6	21166.1	18592.4877929808	21262.6991809178
405/561	17193.9	21401.9	17132.8	21267	162.24878	1269.44641	357.08905	0.43178	1.58007	286.30057	1569.59216	368119	1	6	1	-500	-500	228.50035	33.64923	17193.9	21401.9	17134.7893750367	21497.3053438735
405/561	18785.6	21003.2	18724.5	20868.3	177.63472	1511.74805	372.42242	0.6652	1.35448	354.06589	2355.84863	372419	1	7	1	-495	-495	272.11465	33.91019	18785.6	21003.2	18721.3083853772	21096.7478272868
405/561	18226.7	21036.8	18165.7	20901.9	178.63852	1394.65771	356.70264	0.42103	1.57566	387.71686	1014.30652	375607	1	10	1	-495	-495	251.03839	35.12584	18226.7	21036.8	18158.5858851392	21129.0777814561
405/561	19004.7	21104.5	18943.6	20969.6	251.60677	3638.20752	338.22275	1.37727	1.79316	392.58038	4620.71777	376750	2	1	1	-465	-465	654.87735	17.6406	19004.7	21104.5	18935.0653599666	21196.3408966126
405/561	19054.1	21180.5	18993	21045.6	213.15207	1844.59619	375.5484	0.93654	1.30335	410.99466	1740.15454	376838	1	3	1	-488	-488	332.02731	30.50559	19054.1	21180.5	18984.355712897	21272.3076228538
405/561	17460.4	21151.4	17399.3	21016.5	85.12675	657.90161	354.90121	0.34906	1.54892	316.98087	386.25912	378354	1	8	1	-471	-471	118.42229	65.10947	17460.4	21151.4	17388.760920535	21242.6419511045
405/561	18281.3	21107.7	18220.2	20972.7	93.43401	787.02045	370.51056	0.69792	1.34061	358.63818	526.16071	378470	1	3	1	-472	-472	141.66368	63.02426	18281.3	21107.7	18209.5154996952	21198.7992263314
405/561	19560.3	21020.4	19499.2	20885.5	167.73033	1423.30933	371.88092	0.67462	1.35054	473.43408	3068.88184	379030	1	37	1	-488	-488	256.19568	40.80366	19560.3	21020.4	19487.8126468749	21111.3940135369
405/561	19756.1	21160.2	19695	21025.2	71.55896	588.03912	365.95792	0.21286	1.44139	336.4248	1727.60474	379827	1	3	1	-495	-495	105.84704	79.22894	19756.1	21160.2	19682.610090701	21250.804796905
405/561	17738.8	21048.7	17677.7	20913.8	103.73582	758.19495	345.13269	0.93636	1.68128	305.91449	1438.21411	383929	1	15	1	-465	-465	136.47509	52.95631	17738.8	21048.7	17660.1152929484	21137.9595087182
405/561	17285.8	21202.2	17224.7	21067.3	198.17026	1741.7179	378.46848	1.12385	1.27189	299.92722	1634.95276	384455	1	5	1	-491	-491	313.50922	28.48889	17285.8	21202.2	17206.445772406	21291.2782614007
405/561	19973.3	21185.5	19912.2	21050.6	137.92201	1072.30823	355.96152	0.3828	1.5623	418.72552	2197.37109	387553	1	4	1	-484	-484	193.01548	46.53584	19973.3	21185.5	19889.9922845054	21273.5219889919
405/561	17881.1	21123.1	17820	20988.2	123.87369	896.56104	343.44757	1.12093	1.73209	334.37183	1719.4137	390310	1	0	1	-473	-473	161.38099	46.54398	17881.1	21123.1	17794.2657804059	21210.1890961336
405/561	19357.7	21314.2	19296.7	21179.3	77.3474	636.70367	366.2738	0.24306	1.43496	288.79166	503.69394	390970	1	94	1	-494	-494	114.60666	68.38248	19357.7	21314.2	19270.1213483989	21401.0654767778
405/561	19414.3	21372.9	19353.2	21238	72.98685	621.32214	372.47415	0.66429	1.35485	308.77292	1229.30627	403389	1	52	1	-495	-495	111.83799	74.63519	19414.3	21372.9	19310.8254273673	21455.3852879366
405/561	19504	21134.9	19442.9	21000	97.50923	824.28284	371.17209	0.68679	1.3454	254.50734	1172.44849	404732	1	4	1	-480	-480	148.37091	51.64234	19504	21134.9	19398.8298030976	21216.8896538922
405/561	18159	21019.9	18098	20885	86.22909	692.94476	361.8949	0.08417	1.50325	283.20905	933.56146	405247	1	62	1	-497	-497	124.73006	61.02252	18159	21019.9	18053.2801838086	21101.6985453524
405/561	19485.9	21117.6	19424.8	20982.7	112.45565	915.28308	364.20602	0.29062	1.41595	340.57913	800.78778	408804	1	2	1	-468	-468	164.75095	51.47275	19485.9	21117.6	19375.6021481669	21198.063350411
405/561	19705.4	21040.6	19644.3	20905.7	105.51585	912.65216	375.45151	0.96288	1.29725	293.64197	1485.30005	415510	1	2	1	-483	-483	164.27739	51.11139	19705.4	21040.6	19586.6979790207	21118.4794667906
405/561	17873.2	21316.7	17812.2	21181.8	97.58353	701.11426	342.18912	1.25004	1.76834	276.96225	366.5416	417760	1	3	1	-479	-479	126.20057	53.65466	17873.2	21316.7	17751.788277048	21393.6949810367
405/561	19804.2	21208.7	19743.1	21073.8	71.31833	1540.1792	339.54855	1.26487	1.76173	334.755	-3118.3606	424563	2	4	1	-462	-462	277.23226	37.26763	19804.2	21208.7	19674.2193996654	21282.9746764854
405/561	17541.5	21083.2	17480.4	20948.3	228.45526	6394.44629	374.05765	0.83751	1.32059	295.39304	6988.61279	427852	4	68	1	-487	-487	1151.00033	14.99471	17541.5	21083.2	17407.4374041958	21156.1379165684
405/561	18447.5	21154.5	18386.4	21019.6	70.46648	593.0896	370.36411	0.70035	1.33955	295.67096	867.79889	429928	1	21	1	-470	-470	106.75613	75.66671	18447.5	21154.5	18310.8644198418	21226.5879755911
405/561	19438.1	21031.5	19377	20896.6	220.96475	3281.7583	380.38785	1.27342	1.24626	284.97107	4549.97266	432586	3	2	1	-489	-489	590.71649	25.11255	19438.1	21031.5	19298.1736650583	21102.4935588421
405/561	17152.7	21181	17091.6	21046.1	123.51888	1057.29529	373.50079	0.93924	1.29608	252.26579	718.88293	439072	1	61	1	-467	-467	190.31315	41.10443	17152.7	21181	17004.7574080489	21249.2989804292
405/561	18254.3	20958.2	18193.2	20823.3	286.88846	2421.74316	370.90915	0.69126	1.34349	306.56308	2073.80786	440806	1	4	1	-477	-477	435.91377	20.50843	18254.3	20958.2	18104.2169164313	21025.7740426688
405/561	19914.4	21178.2	19853.4	21043.3	129.0493	1134.61438	378.53528	1.22085	1.25154	327.38205	918.4826	441079	1	3	1	-478	-478	204.23059	44.31038	19914.4	21178.2	19764.079998236	21245.6597701652
405/561	19241.6	21257.8	19180.6	21122.9	84.76716	625.91449	346.89957	0.8647	1.66671	272.95172	2178.1311	443565	1	1	1	-470	-470	112.66461	60.99877	19241.6	21257.8	19088.2128029084	21324.2176836187
405/561	20147.6	21049.4	20086.5	20914.5	95.69698	846.75043	379.74203	1.26654	1.24571	337.6427	279.4801	445441	1	3	1	-484	-484	152.41508	59.86945	20147.6	21049.4	19991.7990714667	21115.0298110668
405/561	18282.6	21208.3	18221.6	21073.3	64.47733	559.63879	376.10614	1.10376	1.26871	219.84251	996.93634	449258	1	25	1	-469	-469	100.73498	71.79067	18282.6	21208.3	18122.1929103791	21272.2242095518
405/561	20055.1	21167.4	19994	21032.4	100.81314	866.3761	374.24387	1.03203	1.2781	311.06775	-1520.81506	450593	1	42	1	-460	-460	155.9477	54.82518	20055.1	21167.4	19892.9471729376	21230.7622172289
405/561	19162.4	20987.5	19101.3	20852.6	106.14095	912.50812	374.31473	1.03309	1.2781	306.21826	1077.77856	452606	1	4	1	-460	-460	164.25146	51.80778	19162.4	20987.5	18997.765663787	21050.1147371308
405/561	19771.8	21097.6	19710.7	20962.7	155.61403	2349.2417	370.31305	0.66635	1.34724	270.66034	6174.40039	453812	2	16	1	-474	-474	422.86351	26.72183	19771.8	21097.6	19605.6789775878	21159.7070062583
405/561	17503.6	21266.4	17442.6	21131.5	70.96169	574.71735	363.30823	0.00278	1.48698	242.05844	451.32861	461655	1	58	1	-499	-499	103.44912	68.45614	17503.6	21266.4	17327.9105863269	21325.2050715704
405/561	18250.6	21122.5	18189.5	20987.6	138.02638	1016.73889	346.48444	1.12186	1.74471	269.03134	1144.90295	461992	1	2	1	-498	-498	183.013	38.11246	18250.6	21122.5	18074.3951524553	21181.1631932088
405/561	19705.2	21072.6	19644.2	20937.7	154.82841	1228.9093	359.66208	0.21315	1.52955	365.46115	46.61818	464539	1	3	1	-494	-494	221.20367	39.17125	19705.2	21072.6	19525.9553599599	21130.1908959182
405/561	18257.9	21099	18196.9	20964.1	120.91305	1020.16742	370.81662	0.69281	1.34282	314.52203	1178.75525	468839	1	1	1	-476	-476	183.63014	46.30464	18257.9	21099	18073.3545716873	21154.780578545
405/561	17901.4	21132.7	17840.3	20997.7	85.88199	730.66376	372.36407	0.66622	1.35405	284.49338	839.97034	471692	1	22	1	-494	-494	131.51948	61.38051	17901.4	21132.7	17713.2375603055	21187.1794540181
405/561	19880.4	21187.8	19819.4	21052.9	184.43907	2699.1792	355.20563	0.32085	1.54229	332.4425	1430.40186	472325	2	62	1	-470	-470	485.85226	23.74661	19880.4	21187.8	19691.5572349622	21242.1129584606
405/561	17827.8	21195.1	17766.7	21060.2	110.94321	902.29181	364.06857	0.13638	1.45407	295.78119	225.24849	475380	1	4	1	-488	-488	162.41253	48.88881	17827.8	21195.1	17635.0912098057	21248.1267911176
405/561	17989.4	21113.1	17928.3	20978.2	70.6546	627.0343	380.30801	1.27685	1.24531	301.8721	1348.19336	477759	1	5	1	-488	-488	112.86617	76.20502	17989.4	21113.1	17793.7585178754	21165.1252225058
405/561	19886.4	20975.7	19825.3	20840.8	98.72159	861.68457	377.16217	1.11409	1.26989	363.75137	1211.8761	479153	1	7	1	-479	-479	155.10322	60.14936	19886.4	20975.7	19689.0400762819	21027.1383428736
405/561	19883.1	21274.6	19822.1	21139.7	117.27095	911.37	355.88705	0.3895	1.56388	340.18961	1569.92273	479492	1	4	1	-484	-484	164.0466	49.42463	19883.1	21274.6	19685.4221769274	21325.895622504
405/561	17486.6	20978.3	17425.5	20843.4	102.39177	806.21375	358.22226	0.25565	1.5358	279.39096	1377.60059	482416	1	2	1	-487	-487	145.11847	51.43413	17486.6	20978.3	17285.217640902	21028.3646066902
